time,P3-111/A_PT_341,P3-111/A_PT_341_lower,P3-111/A_PT_341_upper,P3-111/A_TT_341,P3-111/A_TT_341_lower,P3-111/A_TT_341_upper,P3-111/A_VT_341,P3-111/A_VT_341_lower,P3-111/A_VT_341_upper,P3-111/A_VT_342,P3-111/A_VT_342_lower,P3-111/A_VT_342_upper,P3-111/A_VT_343,P3-111/A_VT_343_lower,P3-111/A_VT_343_upper
2024-04-22 18:06:00,9.274991401023081,-5.456485787015845,27.239094394953437,49.16641465355903,11.851210015319367,76.36964955283507,5.056380087179951,1.4426885952783142,8.299086488273552,2.815270526252079,-0.2462778234449874,5.65466904968855,2.4190267773822214,-0.0443291279709403,4.25763673833508
2024-04-23 18:06:00,9.04677687035836,-5.77269757136834,27.358400272655707,33.82562878861255,11.622698033455066,76.14639094451621,5.231407350278655,1.2819026882364684,8.138851501079515,2.7084986759143215,-0.3870057196484358,5.546679342296361,2.0366482291918264,-0.2284697405722877,4.07420722671284
2024-04-24 18:06:00,4.928458390427998,-16.292635870411374,17.26676991671463,15.296004892420687,-22.505437699179502,42.02310657612596,0.597640233501219,-2.2220594288747844,4.634997935638583,0.7254605490414425,-2.6050842282297646,3.3595356537951755,1.263755404911123,-1.5632521314846255,2.739697889789975
2024-04-25 18:06:00,10.792490719514381,-8.103053681671593,25.88055283535226,49.896584812683855,6.9891749423110525,71.52891311356467,5.705334766544823,1.619509996637663,8.47663605584675,1.7330634636188877,-0.4579328070124995,5.537151551279207,2.111207954027512,-0.1874518590972607,4.115801471830064
2024-04-26 18:06:00,10.234049384416476,-8.071216362202076,26.337719833644,46.44667496194942,7.409707663326785,71.96526741988,6.1627804722420025,1.369921838987099,8.227269184851057,1.2577147418251236,-0.5572370651922784,5.468180170046516,0.7230864344583268,-0.356884877895169,3.946987429810324
2024-04-27 18:06:00,11.848583641086874,-7.824647299805369,26.993763578147306,31.825349082385735,9.353407835591824,73.90903857065781,5.129719361902258,1.004956895956167,7.862305626164704,3.0647405442587594,-0.620957151382389,5.434447607182681,1.7298767031495164,-0.2707415532473649,4.033144551058646
2024-04-28 18:06:00,11.638970428191874,-7.351903576630393,27.983970637983987,53.288217133319,12.326310942674418,76.96126735133987,4.788976863240202,2.361009612485742,9.281100789667375,2.9392465560703047,-0.3476132717915998,5.798846764638123,1.5671713928658102,0.11176417026893,4.434355119227327
2024-04-29 18:06:00,10.070675238557808,-6.839809287241179,28.932220353947585,55.520423279100775,12.315407737292077,76.9674304952293,3.81905862926717,1.5273248950365277,8.45198149652569,3.990463674919538,-0.3570481116157764,5.833443025154001,3.5418484597109323,-0.012618928441209,4.313119985141679
2024-04-30 18:06:00,11.484206634352878,-7.148198764903944,29.043701955575383,54.20206770956416,12.086746292020926,76.74428019120458,5.573752042994245,1.3664319907377536,8.2916803094441,2.640674242138105,-0.4992718512611014,5.726948763906359,3.1849358944425843,-0.1967798100083451,4.12971074149536
2024-05-01 18:06:00,1.368718818748004,-17.660796519456763,18.94473127382132,15.284410285312006,-22.041495741397256,42.62115088843683,-0.10633677366945249,-2.1374947186139552,4.787871560936464,-0.6887309679958533,-2.718817383971395,3.541272188975492,1.2514861564269992,-1.531571423391299,2.7952106270435464
2024-05-02 18:06:00,8.959045699146335,-9.464366945792616,27.55166608209889,29.68141510209903,7.452734333154488,72.12729431889542,5.784111786476046,1.704035891670343,8.629477069098247,1.8786696654751265,-0.5731207112588104,5.7203427284071005,1.1833900923051597,-0.1557826112273144,4.171325669080397
2024-05-03 18:06:00,6.39303715311622,-9.426795401947864,28.00309874157908,36.818073179382495,7.872041404042285,72.56488841091965,4.352082222722485,1.4544638169450863,8.380148198026708,1.7277690624237134,-0.6738830023245925,5.652829417636072,1.3557279877379327,-0.3252466897324988,4.002542686853267
2024-05-04 18:06:00,8.955353107324777,-9.173737353825912,28.652653581456747,38.577127077944304,9.815740026404974,74.50866158139232,3.4599292465702938,1.089493884544872,8.015179829941642,1.7813514028366408,-0.7390299579520843,5.620523728270157,2.300644173392718,-0.2391040774568495,4.088700520450457
2024-05-05 18:06:00,10.317054039161775,-8.691914499237482,29.633782194184043,48.52832609666861,12.78748760006026,77.5620603057792,5.948969394693304,2.445339723199913,9.434189243847127,2.866336429584393,-0.467184031731727,5.986420870457909,1.6080103790870384,0.1432363443256714,4.490076390370703
2024-05-06 18:06:00,8.475344244109575,-8.173125440503348,30.57533730654576,46.64056576294491,12.776236077937844,77.56857946709869,4.972887181374471,1.6115623839020112,8.605147041149984,3.6669120571812956,-0.4781249664514448,6.022523228204829,1.9019141055936015,0.0187944066031535,4.368900095301193
2024-05-07 18:06:00,12.150989528278895,-8.47543435649698,30.680738310113515,56.09754182977335,12.54744410456638,77.34555839778474,4.771539022880824,1.4506557901548156,8.444870787135885,4.227350219435039,-0.6217946310100135,5.917474897530242,1.1188023958200022,-0.1653865013255573,4.185510878019411
2024-05-08 18:06:00,-0.5830929221492647,-18.982311730511363,20.5760472518618,3.6792962854808655,-21.580927516629288,43.2225602151874,2.3578769156706563,-2.0532780287414147,4.9410639401429925,0.5696052096593971,-2.8427623072678783,3.733220464872783,0.7758697900459847,-1.50018724876584,2.851019897624924
2024-05-09 18:06:00,8.920458877426055,-10.780539400900876,29.1776392907882,38.88137359009113,7.912944127992162,72.72906064031287,5.748871607111023,1.7882518790590334,8.782674787707258,0.661553405578011,-0.6984765214670676,5.9137018927341565,0.8430850833962533,-0.1244097810497093,4.227146284110306
2024-05-10 18:06:00,9.248431903433396,-10.738543632193544,29.62464772329122,39.99020254266129,8.331024923648869,73.16788145176659,3.4333554680208205,1.538667319538095,8.53335489047884,2.931577045400176,-0.8006521381071026,5.847601907002083,1.3868226004104949,-0.2939045614842406,4.058394003812268
2024-05-11 18:06:00,10.101539661873563,-10.480369256020248,30.26908623661613,49.99871805988442,10.274721768202632,75.11165641481102,3.4172386728019966,1.1736976128376653,8.168386932810797,2.194049711465155,-0.8671839970662796,5.81668112091001,2.5501868917436648,-0.2077626863258177,4.144552574526754
2024-05-12 18:06:00,11.26487872409004,-9.99128385535008,31.242952315906475,37.039240763632286,13.245314679700265,78.1662102541861,6.30327604325573,2.5293322046302644,9.587607114968645,2.9462780333960956,-0.5966960514065152,6.18393624321158,0.9570150654574714,0.1744155330652224,4.546090646838428
2024-05-13 18:06:00,11.543175781614552,-9.467158793684243,32.179171428399144,60.16903091414361,13.233713327764718,78.17307948730625,5.3638312045825,1.695471946290267,8.758648839581904,1.659693702885736,-0.6090724322887753,6.221474047087771,3.903174684978227,0.0499156031764966,4.4249723439351145
2024-05-14 18:06:00,10.995455916103598,-9.764615941313238,32.27972066292982,43.63543025840421,13.0047922654366,77.95018746630532,4.881478621407944,1.5345460340743022,8.598391174122867,2.634794942186563,-0.7541347454997438,6.117818364984954,1.8487029982918444,-0.1342850859115714,4.2416029078126805
2024-05-15 18:06:00,-1.608524372937942,-20.266920994406732,22.170457283831883,19.54802451806534,-21.123708846437403,43.82731882254043,1.1497201246514517,-1.9693920393964104,5.094588919799537,0.21626768689635878,-2.9764756516518203,3.93493716223986,1.9757070247180075,-1.4690948771421952,2.907120971208535
2024-05-16 18:06:00,7.690593999001641,-12.060876673553684,30.76777733126802,40.18719524860873,8.36980730193487,73.33417469881316,7.219876006111667,1.8721347535114357,8.936202581236738,3.232926927698501,-0.8335530201559225,6.11678174438452,1.3806856650259918,-0.0933286359478229,4.283258584215673
2024-05-17 18:06:00,12.342440329525006,-12.015386509389266,31.21129136827488,42.39176921164297,8.78666819022245,73.77421543159457,3.728913359904828,1.6225397960849155,8.68689330983806,3.0314149437290006,-0.9370935568080913,6.052046678672207,2.6225864335410938,-0.2628537548978991,4.1145366424331815
2024-05-18 18:06:00,16.34474895464925,-11.753084031449426,31.85160177986093,32.20578215057513,10.730363261524223,75.7179921683549,2.6214576579875875,1.2575699731878398,8.321925427071207,2.9221560605901096,-1.0049646496557605,6.022465126469449,2.28285451468784,-0.1767126409189243,4.200695974327116
2024-05-19 18:06:00,9.47715825532709,-11.258058884863573,32.81952811346925,54.34558165108595,13.699810826251747,78.77369136872989,5.67633768879641,2.613001129638388,9.741349075641534,2.8493917172817884,-0.735708756843668,6.390952301625054,2.726845037941998,0.2053064672532398,4.602393157857666
2024-05-20 18:06:00,9.185278190921023,-10.729588577929668,33.75140198075044,44.4678227201347,13.687862077078291,78.78090800669219,5.396364643117629,1.7790592959987253,8.912472310099655,2.6647056058015957,-0.7494509758628891,6.429855943638682,1.5735992273953838,0.0807493970514179,4.481331995267448
2024-05-21 18:06:00,14.63454281817909,-11.023093128101351,33.84799861781138,44.56142752935048,13.458812848453682,78.55814415071055,3.4460786283200413,1.6181148538577816,8.752233221950162,1.3853965225752798,-0.8958512840753707,6.327538256538527,0.7640451806149555,-0.1034708252274265,4.297982092335791
2024-05-22 18:06:00,1.35238400677922,-21.521669033015637,23.73500609053561,8.135670784932723,-20.66981689034877,44.43540413538732,0.6573404877838456,-1.8858275657930643,5.248435291858495,1.077305921501499,-3.1195147036967854,4.145979567262511,1.1123973816438562,-1.438289568293795,2.96350910756739
2024-05-23 18:06:00,7.372907292123092,-13.312141332067656,32.328842757872245,37.421343722050715,8.823346115928778,73.94261315233749,5.13946170810247,1.9556963296866168,9.090051870265466,4.090072271585128,-0.9779057036947112,6.329137780901304,1.840457340086744,-0.0625344336651889,4.339657827140295
2024-05-24 18:06:00,11.878414407684527,-13.263839045758465,32.7695446727336,37.50669168255423,9.238993995464035,74.38386689430985,5.185313133226789,1.7060910671257954,8.840752889204701,1.6456788183090658,-1.0827611647759952,6.265717639617998,1.480331400772718,-0.2320895228008996,4.170965855543436
2024-05-25 18:06:00,9.91120247237424,-12.998143460033804,33.40646197653535,52.879791255654524,11.182687305811562,76.32764539203902,5.4464102624188735,1.3411211470111932,8.475785106336195,3.08460731262244,-1.1519241420081037,6.237427971799667,2.3223571871470807,-0.145949193371325,4.257125971986771
2024-05-26 18:06:00,8.970595167878507,-12.498172869807847,34.36944286650788,46.953552940392036,14.150999350133212,79.38448011326702,6.981631418694992,2.696355637270415,9.895405419080817,2.2798792901034073,-0.8837883898279846,6.607035287587156,2.680537375680052,0.235913882901448,4.658979187416712
2024-05-27 18:06:00,10.573421449497006,-11.966102033416217,35.29771620433239,56.69738892631753,14.13870583909992,79.39204151332811,6.828955422663887,1.862334072555274,9.066608388863612,3.0584340224193114,-0.8988293477611742,6.6472376685147445,1.7380798903462893,0.1113005279677286,4.537974309558392
2024-05-28 18:06:00,13.503222932845453,-12.256331560055612,35.391037817860806,45.882239550406815,13.909529380153884,79.16940488762778,5.023903334529745,1.7013714641562605,8.906387463896076,2.2215129699547953,-1.0465132643227082,6.546203589763627,2.1794550406784943,-0.0729389771939894,4.354643689509608
2024-05-29 18:06:00,-0.5386472319337163,-22.751815472282797,25.27495329789796,16.38990560579372,-20.21922806788093,45.046792581584455,3.99256924008996,-1.8025752037446447,5.402593783479321,1.6364808440038825,-3.2714483124941256,4.365916529037618,-0.5733229685546872,-1.4077665786414095,3.0201795631222588
2024-05-30 18:06:00,8.583062803888495,-14.539401483191469,33.86590367709116,43.23746215557453,9.273584215486755,74.55435232139993,3.975173615433479,2.038945839952158,9.244213212400568,3.8676275862620946,-1.131103225442975,6.550338655627328,3.4618962712786496,-0.0320224288286823,4.396339267511042
2024-05-31 18:06:00,11.439355342783053,-14.488801241094912,34.30430763616515,38.39904143760262,9.688026301880342,74.99681185652776,6.081344344114576,1.789330490293274,8.994924319398418,3.2552377696353854,-1.2372235733452426,6.488183401165007,1.8128689130009394,-0.2016071155616239,4.227676893511415
2024-06-01 18:06:00,11.880643578019905,-14.220273723432822,34.938393008029465,46.922946900315154,11.631717864215162,76.94059210227007,7.271807573371836,1.4243604686316118,8.62995663790294,3.6437000685660417,-1.3076309054482884,6.461138088217614,3.9394959855712783,-0.115467593363526,4.313837817186227
2024-06-02 18:06:00,10.924596192351947,-13.716124353751578,35.89719511854679,40.30142505407622,14.598904462952175,79.99855226909676,5.766258909603921,2.7794048839205203,10.049767025748816,3.013067256681951,-1.0405167495350347,6.831767000271968,2.053016733604318,0.2662425150264877,4.715844000498926
2024-06-03 18:06:00,15.039409050517074,-13.18102671911459,36.82244165812596,51.42180110421185,14.586268906850483,80.00645571423377,2.6360422406897985,1.945305358368675,9.22104795609247,4.556215458734682,-1.0567927907272292,6.873204464458562,3.2685722351759883,0.1415737334494329,4.594894549283942
2024-06-04 18:06:00,11.988855837591126,-13.468504176058792,36.91301120195919,52.36055934230817,14.35696618217532,79.7839453542613,5.9245090466437125,1.784324966814725,9.060844814479562,3.3509555004596505,-1.2057073469274115,6.773401025346092,2.3203628282078923,-0.0426848023574928,4.4115829598803655
2024-06-05 18:06:00,0.6095582751901631,-23.96138891520476,26.794327508915128,4.432727800792861,-19.771918027126524,45.661459809486495,0.38380144275602124,-1.7196258654425662,5.557055298326696,0.15683114707289686,-3.431864132982184,4.594335702503438,-0.08426822057403516,-1.3775211674127046,3.077127597100808
2024-06-06 18:06:00,8.28229449827916,-15.74655108694126,35.38285404893616,34.07765784451979,9.720546034409672,75.16936777113207,7.480433246384727,2.1218923821701074,9.398677523414426,2.574774333709329,-1.2927341778484551,6.779972961010572,2.0186394887027714,-0.0017878791001355,4.45329816298975
2024-06-07 18:06:00,12.483951432190949,-15.694048949701232,35.819356112866664,51.71930571059741,10.133789842633703,75.61302558442988,5.564448213533943,1.872267151079708,9.149398511781436,3.811829065109433,-1.4000704271247115,6.719033607922238,0.9888422337518883,-0.1714017872186093,4.284665010375655
2024-06-08 18:06:00,8.404783958235651,-15.423127323505351,36.4510473761972,32.16906816497168,12.0774796703001,77.55680756484065,5.8186079298267845,1.507297025169624,8.784430934545675,1.5376569532949136,-1.4716754680622692,6.693186003809357,1.668084284849594,-0.0852630942517618,4.370826763281716
2024-06-09 18:06:00,8.977527101539668,-14.915402891527204,37.40627442441762,49.32893241829881,15.043551126019928,80.61588287468496,5.57635730141804,2.8621577292016496,10.204425033639934,2.5214478735174226,-1.205496733404526,7.064750337119223,3.5303564007010344,0.2962970917312884,4.77298286900138
2024-06-10 18:06:00,12.732567012261718,-14.377729581711575,38.32894528881816,49.585138420951225,15.030576315684726,80.62412557405572,4.302787101327664,2.027981976363856,9.375782191287442,4.641697801406554,-1.2229481726594678,7.107363199368564,3.4568309750436708,0.1715737429417791,4.65208798499885
2024-06-11 18:06:00,13.280803886286012,-14.6628666979346,38.4171744919302,43.18080674551426,14.80114831768443,80.40174048740835,5.068919254692325,1.8669841752950167,9.215596459176464,3.343257267107921,-1.373042576214139,7.008739607610583,1.5594464466948854,-0.0127035697362618,4.468795172466389
2024-06-12 18:06:00,2.6263096297156308,-25.15354091623726,28.29628027804284,22.65139299297188,-19.32786167667041,46.27938072768657,2.904975010687288,-1.636970738263662,5.711811024330988,0.34627485392307084,-3.6003729862999028,4.830847908798921,-0.739777632795765,-1.347548602482765,3.134348477378123
2024-06-13 18:06:00,6.274668490748031,-16.93664426461247,36.88274799470257,38.056638886094966,10.164256743098314,75.78763433109958,5.29606271133108,2.204544767197868,9.553435991564518,4.221447983536825,-1.4624110830318324,7.017653219171712,2.2828371915525945,0.028173948991093,4.510529780105776
2024-06-14 18:06:00,11.155006038031466,-16.882550956067476,37.31765888732812,45.779907469375054,10.57631007579834,76.2324826199214,4.137883683706807,1.9549098568720076,9.304166659171036,2.886542511338969,-1.5709160319613722,6.957882565736663,2.66432238571509,-0.1414688012895926,4.341925469653892
2024-06-15 18:06:00,9.347978688699449,-16.60958305877537,37.947303879562426,41.197298448546675,12.519998182518025,78.17626632127889,4.566127297406624,1.5899396240174857,8.939199188878979,1.9800985629515413,-1.64367373441502,6.933187623139872,3.462272410799759,-0.0553309588781574,4.428088073115367
2024-06-16 18:06:00,10.83055021352554,-16.098767461650393,38.89943976263602,42.98748311309006,15.4849650123845,81.23644625697656,7.504778297891118,2.94462276280158,10.359370853221725,2.351093065078196,-1.3783554411130807,7.305612397805541,2.2850812609172877,0.3260823286055894,4.830391077334333
2024-06-17 18:06:00,10.309303661206382,-15.558879357970335,39.819895833172126,45.6637397983202,15.471653808883282,81.24502534951336,4.946072210820706,2.110372477275338,9.530802543556517,1.7307431805156805,-1.396926791015713,7.3493451707025725,2.5816021157287414,0.201305272268307,4.709549900879576
2024-06-18 18:06:00,9.330339943197776,-15.842005793827562,39.90611435591837,51.938951962840044,15.242101556450784,81.02276451729819,5.57637239254641,1.9493576327265083,9.370633854926368,2.2348414736616355,-1.548152883359316,7.251853267733523,2.628912534759653,0.0170094376529914,4.52627561028439
2024-06-19 18:06:00,1.9549388336846156,-26.330781077440665,29.78332120734144,14.9938284156097,-18.887033219847574,46.90052953951993,2.539846721359862,-1.5546012807833145,5.866852420031648,-0.5060661905115604,-3.776611069346853,5.075089344823635,0.9326682975905217,-1.317844165893917,3.191837485996529
2024-06-20 18:06:00,11.804884205293202,-18.112118383335563,38.36802288152087,52.25124859418574,10.6047422136321,76.40912612922199,7.134711679542831,2.286911535453582,9.708480076490156,2.4749083596471353,-1.6397723171769112,7.263017806294554,1.4253957429108628,0.0578677745365761,4.568029399767546
2024-06-21 18:06:00,10.498835444220067,-18.056681499350155,38.801590198706,40.58871306002944,11.015613149440114,76.85515681493582,5.841707843795286,2.0372671440184544,9.459220225205678,1.6231775521735143,-1.7494010010470196,7.204370887800074,1.389381593798473,-0.1118034362587305,4.399453549830284
2024-06-22 18:06:00,10.53138157510244,-17.781947982370255,39.42946957125251,33.19253951826367,12.959299549293505,78.7989422231596,5.753905309242302,1.6722968016302984,9.094252864447306,3.5964683428048567,-1.823268364399186,7.180785606101801,2.3026193525093817,-0.0256664650589835,4.485617024503447
2024-06-23 18:06:00,11.349988406856312,-17.268434987550087,40.37890805663092,50.87579589554822,15.923172472124191,81.86021606589307,7.470695140639911,3.026808309458328,10.514596159746077,3.4289569118988132,-1.5587455004481066,7.554005810118332,3.5393343821945193,0.355602923446173,4.888063927701004
2024-06-24 18:06:00,10.07502886019487,-16.726625070605188,41.297442313902174,51.587637130938674,15.90952780303595,81.86912862401687,7.143823758666615,2.1924851472788385,9.686100726734193,2.2389404349676245,-1.5783854887257842,7.598807221390407,2.7158986110422605,0.2307730184080973,4.76727559994704
2024-06-25 18:06:00,10.665336130742286,-17.008008612507695,41.3819179426937,41.06812372778787,15.679852340204626,81.64699100220051,7.847372062517882,2.031453617562464,9.525948723271537,2.96719127682909,-1.7306979798096775,7.502401717161648,1.811282902566762,0.0464589175893999,4.584019575555235
2024-06-26 18:06:00,0.7555644337348186,-27.4951383180304,31.257479216026372,13.721220024129984,-18.44940618937514,47.52487977770368,1.693726979231581,-1.4725092162010456,6.022171208630525,2.089728822850315,-3.960240629450796,5.32672225790534,0.519362841488202,-1.2884031590548248,3.249589924364691
2024-06-27 18:06:00,11.415386108181876,-19.274947694163785,39.840652960444295,52.18801113481139,11.042028985083675,77.03381662642659,6.356583197750428,2.3690009626774544,9.863801502447409,1.8508876168143769,-1.824482572913036,7.515731415008442,2.1485384095069637,0.0872982970582398,4.625792322453137
2024-06-28 18:06:00,11.848831506179726,-19.218367186425557,40.2730766538766,45.55602802560575,11.451725866779093,77.481021366253,6.767230630539006,2.1193472842192547,9.614550938186015,1.9869282794619938,-1.935192511055425,7.458165750786243,3.798361430010977,-0.0824009907422458,4.457244549521054
2024-06-29 18:06:00,15.161181678710001,-18.94209753452906,40.899419891506525,51.95527286516728,13.39541057418672,79.42480846692254,5.531056554354335,1.7543768298046891,9.24958368945405,4.850528604369687,-2.0101288310678243,7.435649425748203,2.719730577872646,0.0037350892487615,4.543408915402956
2024-06-30 18:06:00,11.250943380574547,-18.426211783833264,41.84648562100929,44.20702196398744,16.358200497517778,82.48716530915564,7.7413567197189215,3.1087224354929788,10.670092886892563,2.675069946506823,-1.7463451522234013,7.809608814871389,3.749052521322347,0.3848635512956555,4.945996745058776
2024-07-01 18:06:00,14.915272932126483,-17.88272096831068,42.76333897970287,48.595685401956295,16.344225353202212,82.49640834250678,7.025000806587309,2.27432801443276,9.841668712761406,2.9542747502717566,-1.7670065993741222,7.855431685016509,1.6933913502617948,0.259981654591717,4.825260408970674
2024-07-02 18:06:00,9.973938862854453,-18.162581883007952,42.84629198128917,56.351954006822695,16.114427747790494,82.2743928632708,6.294596971890441,2.1132801501697758,9.68153304384536,3.333478777137675,-1.9203631440200808,7.760070234349815,2.7581885964053052,0.0756495437610857,4.642022394590804
2024-07-03 18:06:00,-1.290071460927443,-28.64827456541073,32.720416231501915,-0.7230945188013571,-18.014953482205183,48.152404339189886,2.8801382190595133,-1.3906865258056418,6.177759371416258,1.0166443570672252,-4.150949593616071,5.585434575048378,0.8358087572608099,-1.25922090762052,3.30760111813764
2024-07-04 18:06:00,10.350065577070476,-20.426752010152853,41.30225804452856,48.49506433715886,11.476144228641836,77.6616786515246,5.051607575449513,2.4508210665225736,10.019392251783428,1.0705223280254608,-2.0162323357060368,7.775484530779207,2.7361419207487048,0.1164701916370445,4.683813873081586
